Date,Open,High,Low,Close,Adj Close,Volume
1992-08-06,15.937500,16.062500,15.875000,15.968750,3.539869,5048800
1992-08-07,15.781250,16.062500,15.781250,15.875000,3.685247,5775600
1992-08-10,15.843750,16.093750,15.843750,16.093750,3.736028,3096400
1992-08-11,16.125000,16.156250,16.000000,16.093750,3.736028,3470800
1992-08-12,16.093750,16.125000,15.812500,15.843750,3.677992,3528400
1992-08-13,15.843750,16.062500,15.812500,16.031250,3.721519,6994800
1992-08-14,16.093750,16.125000,15.937500,16.000000,3.714263,2146800
1992-08-17,15.937500,16.125000,15.906250,15.906250,3.692502,2344000
1992-08-18,15.843750,16.093750,15.843750,16.093750,3.736028,2669200
1992-08-19,16.125000,16.281250,16.031250,16.218750,3.765046,3428000
1992-08-20,16.187500,16.343750,16.156250,16.343750,3.794063,2970000
1992-08-21,16.343750,16.375000,15.781250,15.812500,3.670738,7850800
1992-08-24,15.718750,16.062500,15.687500,16.062500,3.728774,4013600
1992-08-25,16.062500,16.062500,15.875000,15.937500,3.699757,2408000
1992-08-26,15.937500,16.031250,15.843750,16.000000,3.714263,2861200
1992-08-27,16.031250,16.062500,15.843750,15.906250,3.692502,4012800
1992-08-28,15.875000,16.062500,15.843750,16.031250,3.721519,2995200
1992-08-31,16.093750,16.156250,16.062500,16.062500,3.728774,2693200
1992-09-01,16.031250,16.125000,16.031250,16.093750,3.736028,2778400
1992-09-02,16.093750,16.156250,16.000000,16.062500,3.728774,2907200
1992-09-03,16.031250,16.031250,15.500000,15.562500,3.612702,6895200
1992-09-04,15.562500,15.656250,15.562500,15.625000,3.627212,3852800
1992-09-08,15.593750,15.656250,15.562500,15.625000,3.627212,3270800
1992-09-09,15.687500,15.781250,15.625000,15.687500,3.641719,4057600
1992-09-10,15.718750,15.781250,15.593750,15.718750,3.648973,5141200
1992-09-11,15.718750,15.750000,15.656250,15.718750,3.648973,3428400
1992-09-14,15.875000,15.875000,15.656250,15.687500,3.641719,3594800
1992-09-15,15.687500,15.812500,15.562500,15.593750,3.619956,3895200
1992-09-16,15.531250,15.875000,15.531250,15.781250,3.663484,4169600
1992-09-17,15.875000,15.906250,15.687500,15.781250,3.663484,3255200
1992-09-18,15.812500,16.000000,15.781250,16.000000,3.714263,7886800
1992-09-21,15.968750,16.062500,15.937500,16.031250,3.721519,2285600
1992-09-22,16.000000,16.031250,15.843750,15.906250,3.692502,2560800
1992-09-23,15.906250,16.093750,15.906250,16.031250,3.721519,3223600
1992-09-24,16.062500,16.125000,15.937500,15.937500,3.699757,2575200
1992-09-25,15.937500,16.000000,15.812500,15.875000,3.685247,2332400
1992-09-28,15.812500,16.187500,15.812500,16.156250,3.750535,3453200
1992-09-29,16.125000,16.125000,15.937500,15.968750,3.707011,2055200
1992-09-30,15.968750,16.062500,15.937500,15.968750,3.707011,2542800
1992-10-01,16.031250,16.031250,15.843750,15.937500,3.699757,2995200
1992-10-02,15.906250,15.968750,15.812500,15.812500,3.670738,1999200
1992-10-05,15.812500,15.843750,15.562500,15.625000,3.627212,5320800
1992-10-06,15.687500,15.718750,15.468750,15.531250,3.605446,4253200
1992-10-07,15.593750,15.656250,15.375000,15.468750,3.590938,3036000
1992-10-08,15.500000,15.750000,15.468750,15.718750,3.648973,3946400
1992-10-09,15.625000,15.625000,15.343750,15.406250,3.576430,3998400
1992-10-12,15.437500,15.500000,15.312500,15.375000,3.569177,2702000
1992-10-13,15.375000,15.437500,15.218750,15.437500,3.583685,3482400
1992-10-14,15.437500,15.656250,15.375000,15.531250,3.605446,3383600
1992-10-15,15.500000,15.781250,15.500000,15.687500,3.641719,3754000
1992-10-16,15.781250,15.812500,15.593750,15.781250,3.663484,5101600
1992-10-19,15.750000,15.937500,15.750000,15.812500,3.670738,2952800
1992-10-20,15.843750,15.843750,15.562500,15.656250,3.634464,2970800
1992-10-21,15.656250,15.687500,15.500000,15.656250,3.634464,2101600
1992-10-22,15.625000,15.718750,15.468750,15.500000,3.598192,2170800
1992-10-23,15.500000,15.593750,15.468750,15.500000,3.598192,2070800
1992-10-26,15.531250,15.531250,15.375000,15.468750,3.590938,2153600
1992-10-27,15.500000,15.687500,15.468750,15.687500,3.641719,2232400
1992-10-28,15.625000,15.687500,15.500000,15.625000,3.627212,2467600
1992-10-29,15.593750,15.656250,15.468750,15.531250,3.605446,3248000
1992-10-30,15.468750,15.531250,15.250000,15.312500,3.554667,2708800
1992-11-02,15.343750,15.343750,15.062500,15.062500,3.496633,4796400
1992-11-03,15.031250,15.156250,14.843750,14.875000,3.453106,6204400
1992-11-04,14.843750,15.000000,14.812500,14.968750,3.474869,5926800
1992-11-05,14.718750,14.812500,14.687500,14.812500,3.612352,4606000
1992-11-06,14.812500,14.812500,14.531250,14.562500,3.551383,4143200
1992-11-09,14.593750,14.687500,14.531250,14.625000,3.566626,5499200
1992-11-10,14.718750,14.750000,14.593750,14.718750,3.589488,4410800
1992-11-11,14.687500,14.781250,14.625000,14.625000,3.566626,3600400
1992-11-12,14.718750,14.781250,14.625000,14.687500,3.581867,3798800
1992-11-13,14.687500,14.812500,14.656250,14.812500,3.612352,2982400
1992-11-16,14.812500,14.843750,14.718750,14.718750,3.589488,1582800
1992-11-17,14.718750,14.781250,14.656250,14.687500,3.581867,1628800
1992-11-18,14.750000,15.031250,14.718750,15.000000,3.658078,3597200
1992-11-19,15.000000,15.093750,14.937500,15.000000,3.658078,2721200
1992-11-20,15.250000,15.250000,15.156250,15.187500,3.703802,5835600
1992-11-23,15.125000,15.156250,14.906250,14.937500,3.642834,2633600
1992-11-24,14.937500,15.093750,14.906250,14.906250,3.635216,4881600
1992-11-25,15.000000,15.031250,14.875000,14.968750,3.650457,3182400
1992-11-27,14.906250,14.968750,14.812500,14.875000,3.627594,1452000
1992-11-30,14.906250,14.937500,14.812500,14.875000,3.627594,3456800
1992-12-01,14.875000,14.875000,14.687500,14.750000,3.597110,4246800
1992-12-02,14.718750,14.750000,14.562500,14.625000,3.566626,3298800
1992-12-03,14.593750,14.750000,14.562500,14.687500,3.581867,2918800
1992-12-04,14.687500,14.968750,14.687500,14.968750,3.650457,3310000
1992-12-07,14.968750,15.031250,14.937500,15.000000,3.658078,3963600
1992-12-08,15.000000,15.093750,15.000000,15.093750,3.680940,3177200
1992-12-09,15.093750,15.156250,15.000000,15.156250,3.696181,3628800
1992-12-10,15.125000,15.312500,15.093750,15.312500,3.734287,3228000
1992-12-11,15.281250,15.281250,15.218750,15.218750,3.711423,1937200
1992-12-14,15.156250,15.281250,15.125000,15.125000,3.688563,3156400
1992-12-15,15.125000,15.375000,15.093750,15.281250,3.726666,4177600
1992-12-16,15.312500,15.375000,15.218750,15.281250,3.726666,3564400
1992-12-17,15.312500,15.500000,15.312500,15.500000,3.780012,4661600
1992-12-18,15.562500,15.718750,15.500000,15.718750,3.833359,14209600
1992-12-21,15.656250,15.718750,15.593750,15.718750,3.833359,4549200
1992-12-22,15.718750,15.718750,15.312500,15.593750,3.802876,4862800
1992-12-23,15.593750,15.718750,15.468750,15.468750,3.772391,3684400
1992-12-24,15.468750,15.562500,15.437500,15.531250,3.787632,908400
1992-12-28,15.500000,15.625000,15.468750,15.625000,3.810498,2382000
1992-12-29,15.562500,15.687500,15.312500,15.406250,3.757150,3224400
1992-12-30,15.375000,15.437500,15.250000,15.343750,3.741908,2750000
1992-12-31,15.312500,15.468750,15.250000,15.281250,3.726666,3126800
1993-01-04,15.312500,15.437500,15.312500,15.343750,3.741908,3788400
1993-01-05,15.343750,15.531250,15.312500,15.500000,3.780012,2935600
1993-01-06,15.468750,15.562500,15.406250,15.437500,3.764771,3002400
1993-01-07,15.437500,15.593750,15.375000,15.406250,3.757150,4107600
1993-01-08,15.281250,15.281250,15.031250,15.156250,3.696181,5075600
1993-01-11,15.093750,15.250000,15.093750,15.125000,3.688563,3474800
1993-01-12,15.156250,15.156250,14.937500,15.000000,3.658078,4274400
1993-01-13,15.000000,15.187500,15.000000,15.062500,3.673321,5813600
1993-01-14,15.156250,15.187500,14.937500,15.093750,3.680940,3813200
1993-01-15,15.093750,15.093750,14.968750,15.031250,3.665698,8676000
1993-01-18,15.000000,15.000000,14.750000,14.843750,3.619972,4979600
1993-01-19,14.812500,14.843750,14.656250,14.718750,3.589488,4386400
1993-01-20,14.718750,14.750000,14.593750,14.625000,3.566626,5584800
1993-01-21,14.562500,14.593750,14.437500,14.531250,3.543762,5140400
1993-01-22,14.531250,14.656250,14.468750,14.531250,3.543762,5110800
1993-01-25,14.593750,15.156250,14.593750,15.156250,3.696181,8683200
1993-01-26,15.218750,15.437500,15.156250,15.312500,3.734287,7774800
1993-01-27,15.250000,15.250000,15.093750,15.125000,3.688563,3419200
1993-01-28,15.093750,15.406250,15.062500,15.406250,3.757150,4399200
1993-01-29,15.312500,15.312500,15.156250,15.281250,3.726666,4369600
1993-02-01,15.343750,15.375000,15.281250,15.375000,3.749531,3186400
1993-02-02,15.406250,15.593750,15.343750,15.562500,3.795256,3359600
1993-02-03,15.500000,15.687500,15.406250,15.625000,3.810498,5699600
1993-02-04,15.437500,15.937500,15.375000,15.500000,3.962610,4631600
1993-02-05,15.500000,15.500000,15.343750,15.468750,3.954621,4625200
1993-02-08,15.437500,15.750000,15.437500,15.718750,4.018535,6978800
1993-02-09,15.625000,15.656250,15.593750,15.625000,3.994567,3283600
1993-02-10,15.531250,15.593750,15.468750,15.593750,3.986577,3584400
1993-02-11,15.593750,15.687500,15.531250,15.593750,3.986577,3760400
1993-02-12,15.500000,15.656250,15.406250,15.437500,3.946633,3442800
1993-02-16,15.343750,15.625000,15.343750,15.531250,3.970600,6701600
1993-02-17,15.500000,15.562500,15.437500,15.437500,3.946633,5484000
1993-02-18,15.500000,15.562500,15.187500,15.468750,3.954621,6236800
1993-02-19,15.531250,16.062500,15.468750,16.062500,4.106412,9307600
1993-02-22,16.000000,16.218750,15.937500,16.125000,4.122394,7378800
1993-02-23,16.125000,16.125000,15.812500,15.875000,4.058479,6348000
1993-02-24,15.875000,15.937500,15.812500,15.875000,4.058479,3684800
1993-02-25,15.875000,15.906250,15.750000,15.906250,4.066470,4029200
1993-02-26,15.875000,15.937500,15.750000,15.906250,4.066470,5196400
1993-03-01,15.875000,16.031250,15.843750,15.968750,4.082448,2918400
1993-03-02,15.937500,16.125000,15.937500,16.125000,4.122394,4580800
1993-03-03,16.156250,16.187500,15.906250,16.000000,4.090437,4289200
1993-03-04,16.031250,16.156250,15.937500,16.093750,4.114403,4234400
1993-03-05,16.093750,16.187500,15.781250,15.812500,4.042503,4910400
1993-03-08,15.843750,16.125000,15.812500,16.125000,4.122394,4612400
1993-03-09,16.125000,16.125000,15.968750,16.031250,4.098423,4025200
1993-03-10,16.062500,16.062500,15.906250,15.968750,4.082448,2740000
1993-03-11,15.937500,15.968750,15.812500,15.843750,4.050491,2673200
1993-03-12,15.781250,15.781250,15.500000,15.656250,4.002555,5313200
1993-03-15,15.718750,15.812500,15.718750,15.812500,4.042503,2523200
1993-03-16,15.781250,16.093750,15.750000,16.000000,4.090437,3108800
1993-03-17,15.968750,16.125000,15.937500,16.031250,4.098423,3112800
1993-03-18,16.062500,16.281250,16.031250,16.218750,4.146360,4380000
1993-03-19,16.218750,16.218750,16.062500,16.156250,4.130382,10617600
1993-03-22,16.125000,16.312500,16.125000,16.218750,4.146360,5541200
1993-03-23,16.218750,16.218750,16.093750,16.156250,4.130382,389600
1993-03-24,16.093750,16.375000,16.093750,16.250000,4.154349,4150000
1993-03-25,16.218750,16.437500,16.187500,16.406250,4.194297,4137200
1993-03-26,16.375000,16.406250,16.312500,16.312500,4.170330,3552000
1993-03-29,16.312500,16.562500,16.250000,16.562500,4.234239,4038800
1993-03-30,16.468750,16.687500,16.437500,16.625000,4.250218,4224400
1993-03-31,16.593750,16.656250,16.468750,16.531250,4.226253,5801600
1993-04-01,16.531250,16.531250,16.312500,16.375000,4.186306,4033200
1993-04-02,16.312500,16.687500,16.250000,16.531250,4.226253,5478800
1993-04-05,16.562500,16.843750,16.562500,16.750000,4.282175,5117600
1993-04-06,16.687500,17.000000,16.656250,16.906250,4.322121,4641600
1993-04-07,16.906250,17.062500,16.875000,17.062500,4.362068,5566800
1993-04-08,16.968750,17.093750,16.906250,17.000000,4.346088,4984400
1993-04-12,17.031250,17.218750,17.031250,17.187500,4.394023,4387600
1993-04-13,17.187500,17.187500,16.875000,17.125000,4.378047,4242800
1993-04-14,17.093750,17.218750,17.031250,17.156250,4.386034,3152400
1993-04-15,17.156250,17.156250,16.937500,17.000000,4.346088,3708000
1993-04-16,17.000000,17.250000,16.968750,17.250000,4.410002,7653200
1993-04-19,17.187500,17.218750,16.906250,16.968750,4.338098,4528000
1993-04-20,16.843750,16.937500,16.625000,16.656250,4.258208,4453600
1993-04-21,16.656250,16.781250,16.500000,16.562500,4.234239,4375200
1993-04-22,16.562500,16.750000,16.375000,16.468750,4.210273,5244400
1993-04-23,16.281250,16.375000,16.062500,16.062500,4.106412,6419600
1993-04-26,16.000000,16.156250,15.968750,16.093750,4.114403,7634400
1993-04-27,16.156250,16.406250,16.125000,16.343750,4.178317,5003200
1993-04-28,16.250000,16.562500,16.218750,16.437500,4.202284,4148400
1993-04-29,16.437500,16.531250,16.218750,16.500000,4.218261,3158800
1993-04-30,16.593750,16.750000,16.500000,16.500000,4.218261,4287600
1993-05-03,16.593750,16.593750,16.250000,16.562500,4.234239,4358000
1993-05-04,16.531250,16.625000,16.375000,16.375000,4.186306,4636400
1993-05-05,16.312500,16.375000,16.218750,16.218750,4.146360,4614800
1993-05-06,16.250000,16.406250,16.250000,16.343750,4.178317,5767600
1993-05-07,16.218750,16.281250,16.031250,16.031250,4.287293,2468400
1993-05-10,16.062500,16.125000,15.906250,15.906250,4.253867,3560400
1993-05-11,15.937500,15.968750,15.843750,15.937500,4.262225,4014400
1993-05-12,15.937500,16.156250,15.906250,16.031250,4.287293,4484400
1993-05-13,16.031250,16.156250,15.812500,15.875000,4.245509,5844800
1993-05-14,15.968750,16.000000,15.875000,15.937500,4.262225,3510000
1993-05-17,15.937500,16.093750,15.843750,16.093750,4.304009,2994000
1993-05-18,16.125000,16.125000,15.875000,16.062500,4.295655,3726400
1993-05-19,16.000000,16.156250,15.937500,16.156250,4.320724,4586400
1993-05-20,16.156250,16.343750,16.031250,16.312500,4.362512,4474000
1993-05-21,16.281250,16.437500,16.125000,16.187500,4.329081,8157600
1993-05-24,16.218750,16.281250,16.156250,16.250000,4.345797,3648800
1993-05-25,16.250000,16.343750,16.125000,16.250000,4.345797,3094400
1993-05-26,16.250000,16.250000,16.000000,16.156250,4.320724,4700800
1993-05-27,16.218750,16.406250,16.156250,16.218750,4.337441,4427600
1993-05-28,16.093750,16.375000,16.031250,16.375000,4.379226,4299200
1993-06-01,16.343750,16.437500,16.281250,16.281250,4.354153,3485600
1993-06-02,16.250000,16.281250,16.156250,16.218750,4.337441,3128800
1993-06-03,16.125000,16.250000,16.093750,16.250000,4.345797,2715600
1993-06-04,16.125000,16.312500,16.125000,16.312500,4.362512,6796000
1993-06-07,16.312500,16.375000,16.250000,16.343750,4.370870,4056000
1993-06-08,16.343750,16.656250,16.343750,16.562500,4.429370,6330400
1993-06-09,16.593750,16.843750,16.593750,16.843750,4.504585,5284000
1993-06-10,16.750000,16.812500,16.625000,16.750000,4.479512,4742800
1993-06-11,16.718750,16.718750,16.218750,16.312500,4.362512,5281200
1993-06-14,16.312500,16.406250,16.187500,16.375000,4.379226,4206000
1993-06-15,16.343750,16.406250,16.187500,16.187500,4.329081,5271600
1993-06-16,16.218750,16.625000,16.187500,16.562500,4.429370,4702000
1993-06-17,16.625000,16.781250,16.562500,16.781250,4.487870,4519600
1993-06-18,16.718750,16.718750,16.437500,16.437500,4.395941,11522800
1993-06-21,16.500000,16.531250,16.312500,16.375000,4.379226,5230000
1993-06-22,16.375000,16.531250,16.343750,16.531250,4.421014,2950400
1993-06-23,16.437500,16.437500,16.250000,16.312500,4.362512,5411200
1993-06-24,16.281250,16.468750,16.281250,16.375000,4.379226,4093600
1993-06-25,16.375000,16.468750,16.281250,16.343750,4.370870,2598000
1993-06-28,16.375000,16.562500,16.343750,16.531250,4.421014,2846400
1993-06-29,16.531250,16.531250,16.312500,16.312500,4.362512,2578400
1993-06-30,16.343750,16.531250,16.218750,16.531250,4.421014,3814800
1993-07-01,16.531250,16.562500,16.281250,16.281250,4.354153,4516400
1993-07-02,16.218750,16.281250,16.093750,16.156250,4.320724,3642800
1993-07-06,16.156250,16.218750,15.968750,16.000000,4.278941,3452800
1993-07-07,16.031250,16.125000,16.000000,16.062500,4.295655,3623600
1993-07-08,16.093750,16.125000,16.031250,16.093750,4.304009,3859200
1993-07-09,16.062500,16.062500,15.937500,15.968750,4.270582,3369200
1993-07-12,16.062500,16.156250,16.062500,16.125000,4.312366,2455600
1993-07-13,16.031250,16.187500,16.031250,16.187500,4.329081,3376400
1993-07-14,16.187500,16.250000,16.125000,16.156250,4.320724,3330000
1993-07-15,16.187500,16.187500,16.000000,16.062500,4.295655,4283200
1993-07-16,16.093750,16.156250,15.843750,15.875000,4.245509,7324000
1993-07-19,15.906250,16.187500,15.875000,16.187500,4.329081,3449200
1993-07-20,16.187500,16.187500,15.906250,16.031250,4.287293,4465200
1993-07-21,16.000000,16.187500,15.968750,16.031250,4.287293,3212000
1993-07-22,16.031250,16.062500,15.906250,16.031250,4.287293,2453200
1993-07-23,16.031250,16.312500,16.031250,16.281250,4.354153,5043200
1993-07-26,16.281250,16.406250,16.281250,16.406250,4.387587,2972800
1993-07-27,16.500000,16.656250,16.406250,16.656250,4.454442,3640800
1993-07-28,16.562500,16.687500,16.562500,16.625000,4.446086,4790800
1993-07-29,16.656250,16.687500,16.500000,16.531250,4.421014,3480000
1993-07-30,16.562500,16.562500,16.312500,16.406250,4.387587,3247600
1993-08-02,16.437500,16.531250,16.406250,16.500000,4.412659,3199200
1993-08-03,16.500000,16.531250,16.250000,16.281250,4.354153,3057600
1993-08-04,16.343750,16.343750,16.125000,16.125000,4.312366,2533200
1993-08-05,16.156250,16.218750,15.937500,16.000000,4.278941,4148000
1993-08-06,16.062500,16.218750,16.031250,16.187500,4.329081,3837200
1993-08-09,16.031250,16.218750,15.968750,16.156250,4.521852,3528800
1993-08-10,16.218750,16.218750,16.125000,16.218750,4.539347,2910000
1993-08-11,16.250000,16.281250,16.062500,16.093750,4.504359,3005600
1993-08-12,16.156250,16.187500,15.937500,16.156250,4.521852,4489600
1993-08-13,16.250000,16.312500,16.156250,16.218750,4.539347,3385600
1993-08-16,16.218750,16.281250,16.156250,16.187500,4.530598,2694000
1993-08-17,16.156250,16.156250,15.937500,15.937500,4.460626,4096000
1993-08-18,16.000000,16.062500,15.968750,16.031250,4.486864,4361600
1993-08-19,16.031250,16.187500,15.937500,16.125000,4.513105,4112400
1993-08-20,16.125000,16.250000,16.000000,16.187500,4.530598,6902000
1993-08-23,16.218750,16.375000,16.156250,16.156250,4.521852,4056000
1993-08-24,16.187500,16.312500,16.187500,16.281250,4.556836,3807200
1993-08-25,16.312500,16.625000,16.312500,16.468750,4.609314,5654400
1993-08-26,16.468750,16.687500,16.406250,16.562500,4.635555,4964800
1993-08-27,16.500000,16.562500,16.312500,16.343750,4.574329,3123600
1993-08-30,16.375000,16.437500,16.281250,16.281250,4.556836,2287200
1993-08-31,16.312500,16.375000,16.156250,16.343750,4.574329,3625600
1993-09-01,16.281250,16.437500,16.250000,16.281250,4.556836,483200
1993-09-02,16.312500,16.343750,16.093750,16.093750,4.504359,5143600
1993-09-03,16.125000,16.375000,16.093750,16.375000,4.583077,3395200
1993-09-07,16.343750,16.437500,16.218750,16.250000,4.548090,2429200
1993-09-08,16.250000,16.406250,16.218750,16.375000,4.583077,5325200
1993-09-09,16.343750,16.437500,16.187500,16.218750,4.539347,4194400
1993-09-10,16.218750,16.406250,16.156250,16.406250,4.591824,3218400
1993-09-13,16.375000,16.437500,16.250000,16.343750,4.574329,3326400
1993-09-14,16.312500,16.468750,16.281250,16.375000,4.583077,3189200
1993-09-15,16.312500,16.625000,16.250000,16.531250,4.626807,4732800
1993-09-16,16.468750,16.500000,16.281250,16.375000,4.583077,3574000
1993-09-17,16.187500,16.281250,16.187500,16.250000,4.548090,15637600
1993-09-20,16.312500,16.375000,16.062500,16.187500,4.530598,2802400
1993-09-21,16.250000,16.406250,16.218750,16.281250,4.556836,3561600
1993-09-22,16.343750,16.343750,16.156250,16.218750,4.539347,3464800
1993-09-23,16.218750,16.281250,16.125000,16.125000,4.513105,2700800
1993-09-24,16.156250,16.406250,16.093750,16.375000,4.583077,3811200
1993-09-27,16.375000,16.531250,16.343750,16.375000,4.583077,3236800
1993-09-28,16.375000,16.437500,16.281250,16.406250,4.591824,2884400
1993-09-29,16.437500,16.687500,16.375000,16.656250,4.661794,5288400
1993-09-30,16.625000,16.625000,16.312500,16.375000,4.583077,6434800
1993-10-01,16.375000,16.593750,16.281250,16.562500,4.635555,6295600
1993-10-04,16.531250,16.562500,16.375000,16.406250,4.591824,3619600
1993-10-05,16.437500,16.500000,16.343750,16.437500,4.600568,4078000
1993-10-06,16.437500,16.500000,16.312500,16.375000,4.583077,4280000
1993-10-07,16.375000,16.468750,16.312500,16.375000,4.583077,2679600
1993-10-08,16.406250,16.437500,16.156250,16.343750,4.574329,3237200
1993-10-11,16.375000,16.406250,16.218750,16.250000,4.548090,1855200
1993-10-12,16.312500,16.375000,16.281250,16.281250,4.556836,2013600
1993-10-13,16.218750,16.250000,16.125000,16.125000,4.513105,2660000
1993-10-14,16.156250,16.218750,16.000000,16.187500,4.530598,4581600
1993-10-15,16.250000,16.375000,16.093750,16.312500,4.565583,6206800
1993-10-18,16.250000,16.343750,16.187500,16.187500,4.530598,4086000
1993-10-19,16.125000,16.281250,16.062500,16.218750,4.539347,4754000
1993-10-20,16.218750,16.250000,16.156250,16.250000,4.548090,2343200
1993-10-21,16.218750,16.250000,16.156250,16.156250,4.521852,2734400
1993-10-22,16.187500,16.312500,16.093750,16.156250,4.521852,4912400
1993-10-25,16.156250,16.406250,16.093750,16.406250,4.591824,3580000
1993-10-26,16.343750,16.468750,16.343750,16.437500,4.600568,3069600
1993-10-27,16.437500,16.468750,16.375000,16.406250,4.591824,2312800
1993-10-28,16.468750,16.593750,16.437500,16.468750,4.609314,4508000
1993-10-29,16.437500,16.468750,16.312500,16.343750,4.574329,3118000
1993-11-01,16.281250,16.375000,16.187500,16.281250,4.556836,2573200
1993-11-02,16.281250,16.281250,16.156250,16.250000,4.548090,3999600
1993-11-03,16.281250,16.281250,16.000000,16.156250,4.521852,4596000
1993-11-04,16.156250,16.312500,16.156250,16.156250,4.521852,5165200
1993-11-05,16.031250,16.187500,15.968750,16.062500,4.705303,4362000
1993-11-08,16.125000,16.125000,16.000000,16.000000,4.686996,2276400
1993-11-09,16.093750,16.093750,15.906250,15.968750,4.677840,3146400
1993-11-10,15.968750,16.125000,15.968750,16.062500,4.705303,2560000
1993-11-11,16.062500,16.093750,15.843750,15.937500,4.668684,3090400
1993-11-12,15.906250,16.000000,15.843750,15.843750,4.641224,4112800
1993-11-15,15.906250,15.906250,15.625000,15.687500,4.595450,4336000
1993-11-16,15.750000,15.750000,15.593750,15.687500,4.595450,4332800
1993-11-17,15.656250,16.031250,15.562500,15.937500,4.668684,6181600
1993-11-18,15.906250,16.125000,15.718750,16.125000,4.723614,4735200
1993-11-19,16.062500,16.062500,15.968750,16.062500,4.705303,7183600
1993-11-22,16.000000,16.062500,15.875000,16.062500,4.705303,3432800
1993-11-23,16.062500,16.093750,15.937500,15.968750,4.677840,2799600
1993-11-24,16.031250,16.062500,15.718750,15.812500,4.632070,3234400
1993-11-26,15.250000,15.468750,15.250000,15.437500,4.522220,4155600
1993-11-29,15.312500,15.593750,15.250000,15.468750,4.531370,7000400
1993-11-30,15.500000,15.812500,15.468750,15.687500,4.595450,6154000
1993-12-01,15.718750,15.750000,15.500000,15.500000,4.540527,5209200
1993-12-02,15.593750,15.718750,15.562500,15.562500,4.558836,3712800
1993-12-03,15.625000,15.750000,15.562500,15.656250,4.586296,3432400
1993-12-06,15.593750,15.687500,15.375000,15.687500,4.595450,3403200
1993-12-07,15.656250,15.781250,15.625000,15.656250,4.586296,3850400
1993-12-08,15.625000,15.625000,15.437500,15.562500,4.558836,4015200
1993-12-09,15.718750,15.718750,15.562500,15.562500,4.558836,4290800
1993-12-10,15.593750,15.781250,15.562500,15.718750,4.604606,5223200
1993-12-13,15.718750,15.781250,15.687500,15.718750,4.604606,3360800
1993-12-14,15.781250,15.906250,15.718750,15.750000,4.613761,4345600
1993-12-15,15.875000,15.968750,15.781250,15.781250,4.622917,5244400
1993-12-16,15.843750,15.937500,15.781250,15.875000,4.650377,4136800
1993-12-17,15.875000,16.000000,15.843750,16.000000,4.686996,9098800
1993-12-20,15.937500,16.000000,15.875000,15.937500,4.668684,3496000
1993-12-21,15.968750,16.031250,15.781250,15.781250,4.622917,3834000
1993-12-22,15.812500,15.843750,15.656250,15.750000,4.613761,5906000
1993-12-23,15.750000,15.906250,15.750000,15.750000,4.613761,4066400
1993-12-27,15.937500,16.062500,15.906250,16.062500,4.705303,3914400
1993-12-28,16.062500,16.062500,15.937500,16.000000,4.686996,2878000
1993-12-29,15.781250,15.906250,15.687500,15.906250,4.659533,3833600
1993-12-30,15.906250,16.031250,15.843750,15.906250,4.659533,3140400
1993-12-31,15.875000,16.031250,15.750000,15.781250,4.622917,3200000
1994-01-03,15.812500,16.000000,15.781250,15.937500,4.668684,6504400
1994-01-04,15.906250,16.093750,15.906250,16.062500,4.705303,4686800
1994-01-05,16.093750,16.187500,16.062500,16.156250,4.732767,6709200
1994-01-06,16.218750,16.218750,16.062500,16.062500,4.705303,5274800
1994-01-07,16.093750,16.093750,15.875000,15.937500,4.668684,4224800
1994-01-10,15.937500,16.156250,15.906250,16.156250,4.732767,4465200
1994-01-11,16.125000,16.218750,16.062500,16.125000,4.723614,5502800
1994-01-12,16.187500,16.218750,16.156250,16.218750,4.751076,4238400
1994-01-13,16.250000,16.468750,16.250000,16.406250,4.806001,7874000
1994-01-14,16.375000,16.437500,16.125000,16.187500,4.741920,6687600
1994-01-17,16.156250,16.312500,16.156250,16.250000,4.760229,2997600
1994-01-18,16.312500,16.375000,16.218750,16.218750,4.751076,3915600
1994-01-19,16.281250,16.375000,16.281250,16.375000,4.796846,3476400
1994-01-20,16.375000,16.593750,16.375000,16.593750,4.860927,4532400
1994-01-21,16.468750,16.593750,16.468750,16.531250,4.842619,7774000
1994-01-24,16.500000,16.593750,16.437500,16.531250,4.842619,3566000
1994-01-25,16.500000,16.656250,16.468750,16.562500,4.851773,4605200
1994-01-26,16.593750,16.687500,16.468750,16.531250,4.842619,4388800
1994-01-27,16.562500,16.593750,16.406250,16.406250,4.806001,4576800
1994-01-28,16.531250,16.531250,16.375000,16.437500,4.815156,4446000
1994-01-31,16.468750,16.625000,16.406250,16.625000,4.870081,4042400
1994-02-01,16.625000,16.625000,16.468750,16.562500,4.851773,4310400
1994-02-02,16.625000,16.812500,16.625000,16.781250,4.915853,4766800
1994-02-03,16.812500,16.843750,16.656250,16.750000,4.906699,6344000
1994-02-04,16.531250,16.593750,16.375000,16.375000,5.012302,3924000
1994-02-07,16.343750,16.593750,16.281250,16.343750,5.002734,4317600
1994-02-08,16.406250,16.406250,16.281250,16.343750,5.002734,2760400
1994-02-09,16.281250,16.531250,16.281250,16.500000,5.050560,3877200
1994-02-10,16.468750,16.531250,16.437500,16.468750,5.040997,4056800
1994-02-11,16.468750,16.656250,16.468750,16.625000,5.088823,3193200
1994-02-14,16.562500,16.687500,16.500000,16.562500,5.069693,3799200
1994-02-15,16.593750,16.718750,16.562500,16.656250,5.098388,4579600
